"908","06/14","04:28:48","Recv","S6F12",Event Report Acknowledge
"907","06/14","04:28:48","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"906","06/14","04:28:48","Recv","S6F12",Event Report Acknowledge
"905","06/14","04:28:48","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:08:33)"
"904","06/14","04:28:48","Recv","S6F12",Event Report Acknowledge
"903","06/14","04:28:51","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"902","06/14","04:28:51","Recv","S6F12",Event Report Acknowledge
"901","06/14","04:28:52","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"900","06/14","04:28:52","Recv","S6F12",Event Report Acknowledge
"899","06/14","04:28:55","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"898","06/14","04:28:55","Recv","S6F12",Event Report Acknowledge
"897","06/14","04:28:55","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"896","06/14","04:28:55","Recv","S6F12",Event Report Acknowledge
"895","06/14","04:28:55","Send","S6F11","CEID:77939 RC3RecipeFinished (RC3 Finished in 00:07:42)"
"894","06/14","04:28:55","Recv","S6F12",Event Report Acknowledge
"893","06/14","04:28:56","Send","S6F11",CEID:102448 DepositionRecipeFinished
"892","06/14","04:28:56","Recv","S6F12",Event Report Acknowledge
"891","06/14","04:28:56","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"890","06/14","04:28:56","Recv","S6F12",Event Report Acknowledge
"889","06/14","04:28:59","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"888","06/14","04:28:59","Recv","S6F12",Event Report Acknowledge
"887","06/14","04:29:00","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"886","06/14","04:29:00","Recv","S6F12",Event Report Acknowledge
"885","06/14","04:29:05","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"884","06/14","04:29:05","Recv","S6F12",Event Report Acknowledge
"883","06/14","04:29:23","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"882","06/14","04:29:23","Recv","S6F12",Event Report Acknowledge
"881","06/14","04:29:23","Send","S6F11",CEID:102432 DepositionRecipeStarted
"880","06/14","04:29:23","Recv","S6F12",Event Report Acknowledge
"879","06/14","04:29:30","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"878","06/14","04:29:30","Recv","S6F12",Event Report Acknowledge
"877","06/14","04:29:39","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"876","06/14","04:29:39","Recv","S6F12",Event Report Acknowledge
"875","06/14","04:30:01","Send","S6F11","CEID:78291 WaferMovedStartRC3BERbt (RC3 Finished Wafer in 00:09:11)"
"874","06/14","04:30:01","Recv","S6F12",Event Report Acknowledge
"873","06/14","04:30:08","Send","S6F11",CEID:78307 WaferMovedFinishRC3BERbt
"872","06/14","04:30:08","Recv","S6F12",Event Report Acknowledge
"871","06/14","04:30:08","Send","S6F11",CEID:78259 WaferMovedStartBERbtRC3
"870","06/14","04:30:08","Recv","S6F12",Event Report Acknowledge
"869","06/14","04:30:13","Send","S6F11","CEID:78275 WaferMovedFinishBERbtRC3 (RC3 Wafer Entered)"
"868","06/14","04:30:13","Recv","S6F12",Event Report Acknowledge
"867","06/14","04:30:13","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"866","06/14","04:30:13","Recv","S6F12",Event Report Acknowledge
"865","06/14","04:30:19","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"864","06/14","04:30:19","Recv","S6F12",Event Report Acknowledge
"863","06/14","04:30:36","Send","S6F11","CEID:77923 RC3RecipeStarted (RC3 Started)"
"862","06/14","04:30:36","Recv","S6F12",Event Report Acknowledge
"861","06/14","04:30:37","Send","S6F11",CEID:102432 DepositionRecipeStarted
"860","06/14","04:30:37","Recv","S6F12",Event Report Acknowledge
"859","06/14","04:31:08","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:42)"
"858","06/14","04:31:08","Recv","S6F12",Event Report Acknowledge
"857","06/14","04:31:08","Send","S6F11",CEID:102448 DepositionRecipeFinished
"856","06/14","04:31:08","Recv","S6F12",Event Report Acknowledge
"855","06/14","04:31:18","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"854","06/14","04:31:18","Recv","S6F12",Event Report Acknowledge
"853","06/14","04:31:23","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"852","06/14","04:31:23","Recv","S6F12",Event Report Acknowledge
"851","06/14","04:31:23","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"850","06/14","04:31:23","Recv","S6F12",Event Report Acknowledge
"849","06/14","04:31:27","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"848","06/14","04:31:27","Recv","S6F12",Event Report Acknowledge
"847","06/14","04:31:27","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"846","06/14","04:31:27","Recv","S6F12",Event Report Acknowledge
"845","06/14","04:31:31","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"844","06/14","04:31:31","Recv","S6F12",Event Report Acknowledge
"843","06/14","04:31:31","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"842","06/14","04:31:31","Recv","S6F12",Event Report Acknowledge
"841","06/14","04:31:35","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"840","06/14","04:31:35","Recv","S6F12",Event Report Acknowledge
"839","06/14","04:32:06","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"838","06/14","04:32:06","Recv","S6F12",Event Report Acknowledge
"837","06/14","04:32:15","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"836","06/14","04:32:15","Recv","S6F12",Event Report Acknowledge
"835","06/14","04:32:34","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"834","06/14","04:32:34","Recv","S6F12",Event Report Acknowledge
"833","06/14","04:32:37","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:09:34)"
"832","06/14","04:32:37","Recv","S6F12",Event Report Acknowledge
"831","06/14","04:32:38","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"830","06/14","04:32:38","Recv","S6F12",Event Report Acknowledge
"829","06/14","04:32:39","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"828","06/14","04:32:39","Recv","S6F12",Event Report Acknowledge
"827","06/14","04:32:43","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"826","06/14","04:32:43","Recv","S6F12",Event Report Acknowledge
"825","06/14","04:32:44","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"824","06/14","04:32:44","Recv","S6F12",Event Report Acknowledge
"823","06/14","04:32:44","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"822","06/14","04:32:44","Recv","S6F12",Event Report Acknowledge
"821","06/14","04:32:49","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"820","06/14","04:32:49","Recv","S6F12",Event Report Acknowledge
"819","06/14","04:32:49","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"818","06/14","04:32:49","Recv","S6F12",Event Report Acknowledge
"817","06/14","04:32:54","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"816","06/14","04:32:54","Recv","S6F12",Event Report Acknowledge
"815","06/14","04:32:55","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"814","06/14","04:32:55","Recv","S6F12",Event Report Acknowledge
"813","06/14","04:32:59","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"812","06/14","04:32:59","Recv","S6F12",Event Report Acknowledge
"811","06/14","04:32:59","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"810","06/14","04:32:59","Recv","S6F12",Event Report Acknowledge
"809","06/14","04:33:04","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"808","06/14","04:33:04","Recv","S6F12",Event Report Acknowledge
"807","06/14","04:33:12","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"806","06/14","04:33:12","Recv","S6F12",Event Report Acknowledge
"805","06/14","04:33:12","Send","S6F11",CEID:102432 DepositionRecipeStarted
"804","06/14","04:33:12","Recv","S6F12",Event Report Acknowledge
"803","06/14","04:34:24","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:42)"
"802","06/14","04:34:24","Recv","S6F12",Event Report Acknowledge
"801","06/14","04:34:24","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"800","06/14","04:34:25","Recv","S6F12",Event Report Acknowledge
"799","06/14","04:34:25","Send","S6F11",CEID:102448 DepositionRecipeFinished
"798","06/14","04:34:25","Recv","S6F12",Event Report Acknowledge
"797","06/14","04:34:30","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"796","06/14","04:34:30","Recv","S6F12",Event Report Acknowledge
"795","06/14","04:34:53","Send","S6F11","CEID:78289 WaferMovedStartRC1BERbt (RC1 Finished Wafer in 00:08:34)"
"794","06/14","04:34:53","Recv","S6F12",Event Report Acknowledge
"793","06/14","04:35:00","Send","S6F11",CEID:78305 WaferMovedFinishRC1BERbt
"792","06/14","04:35:00","Recv","S6F12",Event Report Acknowledge
"791","06/14","04:35:00","Send","S6F11",CEID:78257 WaferMovedStartBERbtRC1
"790","06/14","04:35:00","Recv","S6F12",Event Report Acknowledge
"789","06/14","04:35:05","Send","S6F11","CEID:78273 WaferMovedFinishBERbtRC1 (RC1 Wafer Entered)"
"788","06/14","04:35:05","Recv","S6F12",Event Report Acknowledge
"787","06/14","04:35:05","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"786","06/14","04:35:05","Recv","S6F12",Event Report Acknowledge
"785","06/14","04:35:07","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"784","06/14","04:35:07","Recv","S6F12",Event Report Acknowledge
"783","06/14","04:35:10","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"782","06/14","04:35:10","Recv","S6F12",Event Report Acknowledge
"781","06/14","04:35:12","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"780","06/14","04:35:12","Recv","S6F12",Event Report Acknowledge
"779","06/14","04:35:13","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"778","06/14","04:35:13","Recv","S6F12",Event Report Acknowledge
"777","06/14","04:35:16","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"776","06/14","04:35:16","Recv","S6F12",Event Report Acknowledge
"775","06/14","04:35:28","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"774","06/14","04:35:28","Recv","S6F12",Event Report Acknowledge
"773","06/14","04:35:29","Send","S6F11",CEID:102432 DepositionRecipeStarted
"772","06/14","04:35:29","Recv","S6F12",Event Report Acknowledge
"771","06/14","04:35:36","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"770","06/14","04:35:36","Recv","S6F12",Event Report Acknowledge
"769","06/14","04:35:39","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"768","06/14","04:35:40","Recv","S6F12",Event Report Acknowledge
"767","06/14","04:35:40","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"766","06/14","04:35:40","Recv","S6F12",Event Report Acknowledge
"765","06/14","04:35:45","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"764","06/14","04:35:45","Recv","S6F12",Event Report Acknowledge
"763","06/14","04:37:05","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:42)"
"762","06/14","04:37:05","Recv","S6F12",Event Report Acknowledge
"761","06/14","04:37:05","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"760","06/14","04:37:05","Recv","S6F12",Event Report Acknowledge
"759","06/14","04:37:06","Send","S6F11",CEID:102448 DepositionRecipeFinished
"758","06/14","04:37:06","Recv","S6F12",Event Report Acknowledge
"757","06/14","04:37:11","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"756","06/14","04:37:11","Recv","S6F12",Event Report Acknowledge
"755","06/14","04:37:25","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"754","06/14","04:37:25","Recv","S6F12",Event Report Acknowledge
"753","06/14","04:37:30","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"752","06/14","04:37:30","Recv","S6F12",Event Report Acknowledge
"751","06/14","04:37:30","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"750","06/14","04:37:30","Recv","S6F12",Event Report Acknowledge
"749","06/14","04:37:32","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:08:33)"
"748","06/14","04:37:32","Recv","S6F12",Event Report Acknowledge
"747","06/14","04:37:34","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"746","06/14","04:37:34","Recv","S6F12",Event Report Acknowledge
"745","06/14","04:37:35","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"744","06/14","04:37:35","Recv","S6F12",Event Report Acknowledge
"743","06/14","04:37:38","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"742","06/14","04:37:38","Recv","S6F12",Event Report Acknowledge
"741","06/14","04:37:38","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"740","06/14","04:37:38","Recv","S6F12",Event Report Acknowledge
"739","06/14","04:37:39","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"738","06/14","04:37:39","Recv","S6F12",Event Report Acknowledge
"737","06/14","04:37:39","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"736","06/14","04:37:39","Recv","S6F12",Event Report Acknowledge
"735","06/14","04:37:43","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"734","06/14","04:37:43","Recv","S6F12",Event Report Acknowledge
"733","06/14","04:37:44","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"732","06/14","04:37:44","Recv","S6F12",Event Report Acknowledge
"731","06/14","04:37:45","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"730","06/14","04:37:45","Recv","S6F12",Event Report Acknowledge
"729","06/14","04:37:50","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"728","06/14","04:37:50","Recv","S6F12",Event Report Acknowledge
"727","06/14","04:38:08","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"726","06/14","04:38:08","Recv","S6F12",Event Report Acknowledge
"725","06/14","04:38:08","Send","S6F11",CEID:102432 DepositionRecipeStarted
"724","06/14","04:38:08","Recv","S6F12",Event Report Acknowledge
"723","06/14","04:38:19","Send","S6F11","CEID:77939 RC3RecipeFinished (RC3 Finished in 00:07:43)"
"722","06/14","04:38:19","Recv","S6F12",Event Report Acknowledge
"721","06/14","04:38:19","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"720","06/14","04:38:19","Recv","S6F12",Event Report Acknowledge
"719","06/14","04:38:19","Send","S6F11",CEID:102448 DepositionRecipeFinished
"718","06/14","04:38:19","Recv","S6F12",Event Report Acknowledge
"717","06/14","04:38:26","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"716","06/14","04:38:26","Recv","S6F12",Event Report Acknowledge
"715","06/14","04:38:48","Send","S6F11","CEID:78291 WaferMovedStartRC3BERbt (RC3 Finished Wafer in 00:08:35)"
"714","06/14","04:38:48","Recv","S6F12",Event Report Acknowledge
"713","06/14","04:38:55","Send","S6F11",CEID:78307 WaferMovedFinishRC3BERbt
"712","06/14","04:38:55","Recv","S6F12",Event Report Acknowledge
"711","06/14","04:38:55","Send","S6F11",CEID:78259 WaferMovedStartBERbtRC3
"710","06/14","04:38:55","Recv","S6F12",Event Report Acknowledge
"709","06/14","04:39:00","Send","S6F11","CEID:78275 WaferMovedFinishBERbtRC3 (RC3 Wafer Entered)"
"708","06/14","04:39:00","Recv","S6F12",Event Report Acknowledge
"707","06/14","04:39:00","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"706","06/14","04:39:01","Recv","S6F12",Event Report Acknowledge
"705","06/14","04:39:06","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"704","06/14","04:39:06","Recv","S6F12",Event Report Acknowledge
"703","06/14","04:39:24","Send","S6F11","CEID:77923 RC3RecipeStarted (RC3 Started)"
"702","06/14","04:39:24","Recv","S6F12",Event Report Acknowledge
"701","06/14","04:39:24","Send","S6F11",CEID:102432 DepositionRecipeStarted
"700","06/14","04:39:24","Recv","S6F12",Event Report Acknowledge
"699","06/14","04:40:04","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"698","06/14","04:40:04","Recv","S6F12",Event Report Acknowledge
"697","06/14","04:40:08","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"696","06/14","04:40:08","Recv","S6F12",Event Report Acknowledge
"695","06/14","04:40:09","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"694","06/14","04:40:09","Recv","S6F12",Event Report Acknowledge
"693","06/14","04:40:12","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"692","06/14","04:40:12","Recv","S6F12",Event Report Acknowledge
"691","06/14","04:40:13","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"690","06/14","04:40:13","Recv","S6F12",Event Report Acknowledge
"689","06/14","04:40:16","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"688","06/14","04:40:16","Recv","S6F12",Event Report Acknowledge
"687","06/14","04:40:16","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"686","06/14","04:40:16","Recv","S6F12",Event Report Acknowledge
"685","06/14","04:40:20","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"684","06/14","04:40:20","Recv","S6F12",Event Report Acknowledge
"683","06/14","04:40:54","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:42)"
"682","06/14","04:40:54","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"681","06/14","04:40:54","Recv","S6F12",Event Report Acknowledge
"680","06/14","04:40:54","Recv","S6F12",Event Report Acknowledge
"679","06/14","04:40:54","Send","S6F11",CEID:102448 DepositionRecipeFinished
"678","06/14","04:40:54","Recv","S6F12",Event Report Acknowledge
"677","06/14","04:41:00","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"676","06/14","04:41:00","Recv","S6F12",Event Report Acknowledge
"675","06/14","04:41:21","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"674","06/14","04:41:21","Recv","S6F12",Event Report Acknowledge
"673","06/14","04:41:22","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:08:33)"
"672","06/14","04:41:22","Recv","S6F12",Event Report Acknowledge
"671","06/14","04:41:26","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"670","06/14","04:41:26","Recv","S6F12",Event Report Acknowledge
"669","06/14","04:41:26","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"668","06/14","04:41:26","Recv","S6F12",Event Report Acknowledge
"667","06/14","04:41:29","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"666","06/14","04:41:29","Recv","S6F12",Event Report Acknowledge
"665","06/14","04:41:30","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"664","06/14","04:41:30","Recv","S6F12",Event Report Acknowledge
"663","06/14","04:41:30","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"662","06/14","04:41:31","Recv","S6F12",Event Report Acknowledge
"661","06/14","04:41:34","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"660","06/14","04:41:34","Recv","S6F12",Event Report Acknowledge
"659","06/14","04:41:35","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"658","06/14","04:41:35","Recv","S6F12",Event Report Acknowledge
"657","06/14","04:41:39","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"656","06/14","04:41:39","Recv","S6F12",Event Report Acknowledge
"655","06/14","04:41:41","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"654","06/14","04:41:42","Recv","S6F12",Event Report Acknowledge
"653","06/14","04:41:45","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"652","06/14","04:41:45","Recv","S6F12",Event Report Acknowledge
"651","06/14","04:41:45","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"650","06/14","04:41:45","Recv","S6F12",Event Report Acknowledge
"649","06/14","04:41:50","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"648","06/14","04:41:50","Recv","S6F12",Event Report Acknowledge
"647","06/14","04:41:58","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"646","06/14","04:41:58","Recv","S6F12",Event Report Acknowledge
"645","06/14","04:41:58","Send","S6F11",CEID:102432 DepositionRecipeStarted
"644","06/14","04:41:58","Recv","S6F12",Event Report Acknowledge
"643","06/14","04:43:11","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:43)"
"642","06/14","04:43:11","Recv","S6F12",Event Report Acknowledge
"641","06/14","04:43:11","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"640","06/14","04:43:11","Recv","S6F12",Event Report Acknowledge
"639","06/14","04:43:11","Send","S6F11",CEID:102448 DepositionRecipeFinished
"638","06/14","04:43:11","Recv","S6F12",Event Report Acknowledge
"637","06/14","04:43:16","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"636","06/14","04:43:16","Recv","S6F12",Event Report Acknowledge
"635","06/14","04:43:38","Send","S6F11","CEID:78289 WaferMovedStartRC1BERbt (RC1 Finished Wafer in 00:08:33)"
"634","06/14","04:43:38","Recv","S6F12",Event Report Acknowledge
"633","06/14","04:43:45","Send","S6F11",CEID:78305 WaferMovedFinishRC1BERbt
"632","06/14","04:43:45","Recv","S6F12",Event Report Acknowledge
"631","06/14","04:43:45","Send","S6F11",CEID:78257 WaferMovedStartBERbtRC1
"630","06/14","04:43:45","Recv","S6F12",Event Report Acknowledge
"629","06/14","04:43:50","Send","S6F11","CEID:78273 WaferMovedFinishBERbtRC1 (RC1 Wafer Entered)"
"628","06/14","04:43:50","Recv","S6F12",Event Report Acknowledge
"627","06/14","04:43:50","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"626","06/14","04:43:50","Recv","S6F12",Event Report Acknowledge
"625","06/14","04:43:53","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"624","06/14","04:43:53","Recv","S6F12",Event Report Acknowledge
"623","06/14","04:43:55","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"622","06/14","04:43:55","Recv","S6F12",Event Report Acknowledge
"621","06/14","04:43:58","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"620","06/14","04:43:58","Recv","S6F12",Event Report Acknowledge
"619","06/14","04:43:58","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"618","06/14","04:43:58","Recv","S6F12",Event Report Acknowledge
"617","06/14","04:44:01","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"616","06/14","04:44:01","Recv","S6F12",Event Report Acknowledge
"615","06/14","04:44:13","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"614","06/14","04:44:13","Recv","S6F12",Event Report Acknowledge
"613","06/14","04:44:14","Send","S6F11",CEID:102432 DepositionRecipeStarted
"612","06/14","04:44:14","Recv","S6F12",Event Report Acknowledge
"611","06/14","04:44:21","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"610","06/14","04:44:21","Recv","S6F12",Event Report Acknowledge
"609","06/14","04:44:24","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"608","06/14","04:44:24","Recv","S6F12",Event Report Acknowledge
"607","06/14","04:44:24","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"606","06/14","04:44:24","Recv","S6F12",Event Report Acknowledge
"605","06/14","04:44:29","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"604","06/14","04:44:29","Recv","S6F12",Event Report Acknowledge
"603","06/14","04:45:50","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:42)"
"602","06/14","04:45:50","Recv","S6F12",Event Report Acknowledge
"601","06/14","04:45:50","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"600","06/14","04:45:50","Recv","S6F12",Event Report Acknowledge
"599","06/14","04:45:50","Send","S6F11",CEID:102448 DepositionRecipeFinished
"598","06/14","04:45:50","Recv","S6F12",Event Report Acknowledge
"597","06/14","04:45:55","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"596","06/14","04:45:55","Recv","S6F12",Event Report Acknowledge
"595","06/14","04:46:10","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"594","06/14","04:46:10","Recv","S6F12",Event Report Acknowledge
"593","06/14","04:46:15","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"592","06/14","04:46:15","Recv","S6F12",Event Report Acknowledge
"591","06/14","04:46:15","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"590","06/14","04:46:15","Recv","S6F12",Event Report Acknowledge
"589","06/14","04:46:18","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:08:34)"
"588","06/14","04:46:18","Recv","S6F12",Event Report Acknowledge
"587","06/14","04:46:20","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"586","06/14","04:46:20","Recv","S6F12",Event Report Acknowledge
"585","06/14","04:46:20","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"584","06/14","04:46:20","Recv","S6F12",Event Report Acknowledge
"583","06/14","04:46:23","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"582","06/14","04:46:23","Recv","S6F12",Event Report Acknowledge
"581","06/14","04:46:24","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"580","06/14","04:46:24","Recv","S6F12",Event Report Acknowledge
"579","06/14","04:46:25","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"578","06/14","04:46:25","Recv","S6F12",Event Report Acknowledge
"577","06/14","04:46:25","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"576","06/14","04:46:25","Recv","S6F12",Event Report Acknowledge
"575","06/14","04:46:28","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"574","06/14","04:46:28","Recv","S6F12",Event Report Acknowledge
"573","06/14","04:46:29","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"572","06/14","04:46:29","Recv","S6F12",Event Report Acknowledge
"571","06/14","04:46:30","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"570","06/14","04:46:30","Recv","S6F12",Event Report Acknowledge
"569","06/14","04:46:35","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"568","06/14","04:46:35","Recv","S6F12",Event Report Acknowledge
"567","06/14","04:46:53","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"566","06/14","04:46:53","Recv","S6F12",Event Report Acknowledge
"565","06/14","04:46:53","Send","S6F11",CEID:102432 DepositionRecipeStarted
